id,lat,lon,bank
ATM_42067,15.897972,79.715344,STATE BANK OF INDIA
ATM_42068,15.89209,79.758312,STATE BANK OF INDIA
ATM_42069,30.980682,75.334932,STATE BANK OF INDIA
ATM_42070,15.917192,79.762363,STATE BANK OF INDIA
ATM_42071,15.897883,79.755478,STATE BANK OF INDIA
ATM_42072,31.160191,75.322939,STATE BANK OF INDIA
ATM_42073,15.893075,79.736356,STATE BANK OF INDIA
ATM_42074,25.894226,83.652884,STATE BANK OF INDIA
ATM_42075,10.30112,76.558774,STATE BANK OF INDIA
ATM_42076,31.409435,76.399526,STATE BANK OF INDIA
ATM_42077,25.887611,83.694614,STATE BANK OF INDIA
ATM_42078,9.844326,76.63204,STATE BANK OF INDIA
ATM_42079,26.207869,82.606528,STATE BANK OF INDIA
ATM_42080,31.422731,76.356576,STATE BANK OF INDIA
ATM_42081,9.824687,76.653109,STATE BANK OF INDIA
ATM_42082,23.322001,75.951815,STATE BANK OF INDIA
ATM_42083,26.619283,80.281746,STATE BANK OF INDIA
ATM_42084,23.299385,75.94645,STATE BANK OF INDIA
ATM_42085,10.825998,76.290541,STATE BANK OF INDIA
ATM_42086,26.630183,81.620624,STATE BANK OF INDIA
ATM_42087,31.137145,75.323704,STATE BANK OF INDIA
ATM_42088,10.853051,76.256042,STATE BANK OF INDIA
ATM_42089,28.857359,79.547633,STATE BANK OF INDIA
ATM_42090,30.660964,76.81177,STATE BANK OF INDIA
ATM_42091,31.149718,75.368168,STATE BANK OF INDIA
ATM_42092,15.919353,79.757338,STATE BANK OF INDIA
ATM_42093,23.887053,77.238095,STATE BANK OF INDIA
ATM_42094,23.87476,77.220562,STATE BANK OF INDIA
ATM_42095,23.906463,77.201419,STATE BANK OF INDIA
ATM_42096,23.898005,77.244576,STATE BANK OF INDIA
ATM_42097,23.891144,77.21978,STATE BANK OF INDIA
ATM_42098,23.469931,79.799826,STATE BANK OF INDIA
ATM_42099,23.075268,75.601059,STATE BANK OF INDIA
ATM_42100,10.254899,76.584833,STATE BANK OF INDIA
ATM_42101,23.108314,75.599794,STATE BANK OF INDIA
ATM_42102,23.105466,75.603851,STATE BANK OF INDIA
ATM_42103,10.303484,76.586471,STATE BANK OF INDIA
ATM_42104,23.935689,75.468349,STATE BANK OF INDIA
ATM_42105,10.256516,76.599122,STATE BANK OF INDIA
ATM_42106,10.30278,76.59569,STATE BANK OF INDIA
ATM_42107,10.262006,76.572721,STATE BANK OF INDIA
ATM_42108,15.909015,79.764122,STATE BANK OF INDIA
ATM_42109,10.278574,76.603107,STATE BANK OF INDIA
ATM_42110,9.811184,76.639783,STATE BANK OF INDIA
ATM_42111,10.292539,76.56836,STATE BANK OF INDIA
ATM_42112,9.839667,76.621695,STATE BANK OF INDIA
ATM_42113,10.298982,76.602203,STATE BANK OF INDIA
ATM_42114,10.276702,76.586974,STATE BANK OF INDIA
ATM_42115,9.853934,76.633385,STATE BANK OF INDIA
ATM_42116,15.857437,80.755999,STATE BANK OF INDIA
ATM_42117,15.826662,80.776185,STATE BANK OF INDIA
ATM_42118,10.267155,76.571795,STATE BANK OF INDIA
ATM_42119,10.27107,76.561799,STATE BANK OF INDIA
ATM_42120,17.44656,81.572611,STATE BANK OF INDIA
ATM_42121,10.275423,76.585499,STATE BANK OF INDIA
ATM_42122,10.263654,76.566995,STATE BANK OF INDIA
ATM_42123,15.922767,79.76642,STATE BANK OF INDIA
ATM_42124,17.432053,81.560269,STATE BANK OF INDIA
ATM_42125,10.369151,77.154056,STATE BANK OF INDIA
ATM_42126,19.115432,83.627088,STATE BANK OF INDIA
ATM_42127,15.901879,79.729902,STATE BANK OF INDIA
ATM_42128,9.811959,76.647587,STATE BANK OF INDIA
ATM_42129,15.889751,79.736704,STATE BANK OF INDIA
ATM_42130,9.833081,76.644745,STATE BANK OF INDIA
ATM_42131,9.819658,76.617383,STATE BANK OF INDIA
ATM_42132,15.896305,79.718916,STATE BANK OF INDIA
ATM_42133,10.34512,77.16275,STATE BANK OF INDIA
ATM_42134,10.253739,76.599539,STATE BANK OF INDIA
ATM_42135,15.179954,80.058972,STATE BANK OF INDIA
ATM_42136,9.858501,76.646621,STATE BANK OF INDIA
ATM_42137,15.924893,79.76365,STATE BANK OF INDIA
ATM_42138,10.845549,76.270211,STATE BANK OF INDIA
ATM_42139,15.903994,79.721352,STATE BANK OF INDIA
ATM_42140,10.271552,76.564299,STATE BANK OF INDIA
ATM_42141,18.237449,83.943484,STATE BANK OF INDIA
ATM_42142,18.224568,83.935409,STATE BANK OF INDIA
ATM_42143,15.910687,79.751039,STATE BANK OF INDIA
ATM_42144,10.296071,76.603282,STATE BANK OF INDIA
ATM_42145,15.888634,79.720172,STATE BANK OF INDIA
ATM_42146,18.228893,83.928947,STATE BANK OF INDIA
ATM_42147,15.904684,79.758669,STATE BANK OF INDIA
ATM_42148,9.855975,76.649806,STATE BANK OF INDIA
ATM_42149,15.762777,81.036155,STATE BANK OF INDIA
ATM_42150,16.553544,82.295701,STATE BANK OF INDIA
ATM_42151,15.887257,79.717256,STATE BANK OF INDIA
ATM_42152,16.117024,78.877638,STATE BANK OF INDIA
ATM_42153,15.938051,79.713746,STATE BANK OF INDIA
ATM_42154,15.896119,79.715915,STATE BANK OF INDIA
ATM_42155,15.833263,80.785059,STATE BANK OF INDIA
ATM_42156,15.835995,80.761879,STATE BANK OF INDIA
ATM_42157,16.592448,82.314381,STATE BANK OF INDIA
ATM_42158,16.568837,82.318709,STATE BANK OF INDIA
ATM_42159,15.917431,79.738674,STATE BANK OF INDIA
ATM_42160,15.849366,80.798583,STATE BANK OF INDIA
ATM_42161,15.929689,79.721597,STATE BANK OF INDIA
ATM_42162,15.931356,79.756238,STATE BANK OF INDIA
ATM_42163,15.921405,79.751411,STATE BANK OF INDIA
ATM_42164,15.897224,79.746212,STATE BANK OF INDIA
ATM_42165,15.921327,79.740662,STATE BANK OF INDIA
ATM_42166,15.83229,80.775522,STATE BANK OF INDIA
ATM_42167,15.895936,79.718029,STATE BANK OF INDIA
ATM_42168,15.898903,79.765281,STATE BANK OF INDIA
ATM_42169,15.913816,79.735641,STATE BANK OF INDIA
ATM_42170,15.907607,79.757463,STATE BANK OF INDIA
ATM_42171,15.811595,80.801225,STATE BANK OF INDIA
ATM_42172,18.209991,83.968962,STATE BANK OF INDIA
ATM_42173,13.480629,80.300776,STATE BANK OF INDIA
ATM_42174,19.148089,83.647612,STATE BANK OF INDIA
ATM_42175,13.453173,80.250216,STATE BANK OF INDIA
ATM_42176,15.813151,80.777808,STATE BANK OF INDIA
ATM_42177,15.89698,79.746641,STATE BANK OF INDIA
ATM_42178,15.885935,79.729811,STATE BANK OF INDIA
ATM_42179,15.851967,80.761508,STATE BANK OF INDIA
ATM_42180,15.917576,79.741954,STATE BANK OF INDIA
ATM_42181,16.124888,78.892834,STATE BANK OF INDIA
ATM_42182,16.598573,82.311304,STATE BANK OF INDIA
ATM_42183,13.472761,80.274077,STATE BANK OF INDIA
ATM_42184,13.442855,80.257464,STATE BANK OF INDIA
ATM_42185,15.908532,79.752763,STATE BANK OF INDIA
ATM_42186,15.814462,80.770169,STATE BANK OF INDIA
ATM_42187,15.894095,79.733744,STATE BANK OF INDIA
ATM_42188,31.126156,75.355728,STATE BANK OF INDIA
ATM_42189,30.66712,76.823933,STATE BANK OF INDIA
ATM_42190,32.060748,74.896628,STATE BANK OF INDIA
ATM_42191,31.150765,75.360046,STATE BANK OF INDIA
ATM_42192,16.584696,82.327528,STATE BANK OF INDIA
ATM_42193,15.89159,79.739752,STATE BANK OF INDIA
ATM_42194,15.931812,79.748504,STATE BANK OF INDIA
ATM_42195,15.903199,79.721155,STATE BANK OF INDIA
ATM_42196,15.89253,79.742046,STATE BANK OF INDIA
ATM_42197,15.930545,79.728836,STATE BANK OF INDIA
ATM_42198,15.929087,79.732734,STATE BANK OF INDIA
ATM_42199,15.93621,79.758485,STATE BANK OF INDIA
ATM_42200,15.910721,79.766562,STATE BANK OF INDIA
ATM_42201,15.905159,79.749577,STATE BANK OF INDIA
ATM_42202,15.929637,79.756905,STATE BANK OF INDIA
ATM_42203,15.937139,79.732404,STATE BANK OF INDIA
ATM_42204,15.926732,79.757293,STATE BANK OF INDIA
ATM_42205,15.862216,80.764756,STATE BANK OF INDIA
ATM_42206,15.857146,80.770334,STATE BANK OF INDIA
ATM_42207,16.592212,82.309686,STATE BANK OF INDIA
ATM_42208,23.890654,77.217193,STATE BANK OF INDIA
ATM_42209,23.889399,77.227468,STATE BANK OF INDIA
ATM_42210,23.9053,77.247304,STATE BANK OF INDIA
ATM_42211,15.919551,79.748571,STATE BANK OF INDIA
ATM_42212,15.914063,79.737678,STATE BANK OF INDIA
ATM_42213,15.894891,79.743309,STATE BANK OF INDIA
ATM_42214,23.920754,77.205897,STATE BANK OF INDIA
ATM_42215,26.32944,78.310928,STATE BANK OF INDIA
ATM_42216,26.371955,78.315921,STATE BANK OF INDIA
ATM_42217,26.339771,78.328098,STATE BANK OF INDIA
ATM_42218,23.881253,77.21211,STATE BANK OF INDIA
ATM_42219,23.909359,77.200529,STATE BANK OF INDIA
ATM_42220,26.369992,78.315847,STATE BANK OF INDIA
ATM_42221,26.352449,78.34784,STATE BANK OF INDIA
ATM_42222,26.350667,78.336771,STATE BANK OF INDIA
ATM_42223,13.469838,80.299996,STATE BANK OF INDIA
ATM_42224,26.327528,78.309871,STATE BANK OF INDIA
ATM_42225,23.895228,77.243855,STATE BANK OF INDIA
ATM_42226,26.344753,78.344154,STATE BANK OF INDIA
ATM_42227,22.963699,78.634151,STATE BANK OF INDIA
ATM_42228,26.454293,78.273501,STATE BANK OF INDIA
ATM_42229,26.461541,78.254771,STATE BANK OF INDIA
ATM_42230,29.303047,78.730311,STATE BANK OF INDIA
ATM_42231,29.187472,79.057108,STATE BANK OF INDIA
ATM_42232,25.55186,78.894032,STATE BANK OF INDIA
ATM_42233,25.565088,78.910653,STATE BANK OF INDIA
ATM_42234,25.55385,78.870818,STATE BANK OF INDIA
ATM_42235,13.443535,80.261332,STATE BANK OF INDIA
ATM_42236,25.412085,80.291806,STATE BANK OF INDIA
ATM_42237,25.386918,80.301136,STATE BANK OF INDIA
ATM_42238,15.90457,79.750078,STATE BANK OF INDIA
ATM_42239,18.234573,83.934037,STATE BANK OF INDIA
ATM_42240,15.906035,79.762263,STATE BANK OF INDIA
ATM_42241,25.418428,80.278498,STATE BANK OF INDIA
ATM_42242,15.937431,79.728547,STATE BANK OF INDIA
ATM_42243,25.55711,78.893892,STATE BANK OF INDIA
ATM_42244,15.90474,79.748996,STATE BANK OF INDIA
ATM_42245,24.275204,76.691366,STATE BANK OF INDIA
ATM_42246,15.822396,80.80854,STATE BANK OF INDIA
ATM_42247,24.277749,76.675535,STATE BANK OF INDIA
ATM_42248,15.212633,80.056166,STATE BANK OF INDIA
ATM_42249,23.283714,75.986534,STATE BANK OF INDIA
ATM_42250,25.095971,77.287434,STATE BANK OF INDIA
ATM_42251,23.301146,75.984478,STATE BANK OF INDIA
ATM_42252,23.325562,75.97708,STATE BANK OF INDIA
ATM_42253,25.118907,77.275657,STATE BANK OF INDIA
ATM_42254,23.088949,75.620652,STATE BANK OF INDIA
ATM_42255,23.066503,75.595597,STATE BANK OF INDIA
ATM_42256,25.135427,77.298299,STATE BANK OF INDIA
ATM_42257,25.088167,77.296846,STATE BANK OF INDIA
ATM_42258,25.138356,77.272725,STATE BANK OF INDIA
ATM_42259,25.866245,77.702653,STATE BANK OF INDIA
ATM_42260,25.872898,77.727867,STATE BANK OF INDIA
SBIN0001355,23.37961,72.569176,STATE BANK OF INDIA
ATM_42262,15.925317,79.734162,STATE BANK OF INDIA
SBIN0013758,22.278463,71.201442,STATE BANK OF INDIA
ATM_42264,26.244817,78.759772,STATE BANK OF INDIA
ATM_42265,15.908878,79.763407,STATE BANK OF INDIA
SBIN0060318,21.256155,72.079025,STATE BANK OF INDIA
ATM_42267,26.247878,78.807586,STATE BANK OF INDIA
ATM_42268,26.237468,78.769127,STATE BANK OF INDIA
ATM_42269,18.240546,83.971893,STATE BANK OF INDIA
SBIN0060406,23.3007,73.471547,STATE BANK OF INDIA
ATM_42271,26.239303,78.761339,STATE BANK OF INDIA
ATM_42272,15.935399,79.752076,STATE BANK OF INDIA
ATM_42273,26.212178,78.799878,STATE BANK OF INDIA
ATM_42274,23.805717,78.27039,STATE BANK OF INDIA
ATM_42275,18.211083,83.939581,STATE BANK OF INDIA
SBIN0005743,22.254362,71.16691,STATE BANK OF INDIA
ATM_42277,15.927413,79.723902,STATE BANK OF INDIA
SBIN0001353,22.247494,71.166662,STATE BANK OF INDIA
ATM_42279,17.443333,81.556742,STATE BANK OF INDIA
SBIN0000362,22.25734,71.165925,STATE BANK OF INDIA
SBIN0060035,20.899491,71.51922,STATE BANK OF INDIA
SBIN0002672,23.303777,73.472146,STATE BANK OF INDIA
SBIN0000431,23.275178,73.488492,STATE BANK OF INDIA
SBIN0001255,24.458171,73.118464,STATE BANK OF INDIA
SBIN0000450,24.128135,72.182611,STATE BANK OF INDIA
SBIN0000431,23.292786,73.465495,STATE BANK OF INDIA
SBIN0000431,23.28585,73.488549,STATE BANK OF INDIA
SBIN0060051,20.748181,70.887876,STATE BANK OF INDIA
SBIN0000324,22.809982,73.403628,STATE BANK OF INDIA
SBIN0003803,23.401554,72.573451,STATE BANK OF INDIA
SBIN0060318,21.288497,72.129113,STATE BANK OF INDIA
SBIN0060011,22.265621,71.17554,STATE BANK OF INDIA
SBIN0006586,22.008722,78.994448,STATE BANK OF INDIA
SBIN0060318,21.263066,72.102282,STATE BANK OF INDIA
ATM_42295,21.986518,79.013337,STATE BANK OF INDIA
SBIN0010867,22.236097,71.169927,STATE BANK OF INDIA
SBIN0060249,20.889047,71.503711,STATE BANK OF INDIA
SBIN0011770,22.241884,71.212431,STATE BANK OF INDIA
ATM_42299,15.93616,79.715861,STATE BANK OF INDIA
SBIN0060188,22.236247,71.206782,STATE BANK OF INDIA
SBIN0010957,22.816727,73.399287,STATE BANK OF INDIA
SBIN0060058,20.753883,70.853029,STATE BANK OF INDIA
SBIN0060318,21.261115,72.076959,STATE BANK OF INDIA
SBIN0060318,21.250224,72.083445,STATE BANK OF INDIA
SBIN0060318,21.258218,72.076553,STATE BANK OF INDIA
SBIN0061501,20.766705,70.853504,STATE BANK OF INDIA
SBIN0060102,23.519721,71.992536,STATE BANK OF INDIA
SBIN0061498,21.087082,72.66531,STATE BANK OF INDIA
SBIN0000301,22.270573,71.181926,STATE BANK OF INDIA
SBIN0002656,23.293855,73.493032,STATE BANK OF INDIA
SBIN0060107,23.520711,71.984383,STATE BANK OF INDIA
SBIN0002760,24.659557,72.122386,STATE BANK OF INDIA
SBIN0000439,21.041447,73.028869,STATE BANK OF INDIA
SBIN0063767,22.365489,69.208548,STATE BANK OF INDIA
SBIN0015816,20.74525,70.844324,STATE BANK OF INDIA
SBIN0060052,20.742952,70.847724,STATE BANK OF INDIA
SBIN0018673,22.836453,73.392644,STATE BANK OF INDIA
SBIN0010867,22.280731,71.177456,STATE BANK OF INDIA
SBIN0060440,23.263235,73.496382,STATE BANK OF INDIA
SBIN0060059,20.765658,70.880493,STATE BANK OF INDIA
SBIN0060083,23.176769,71.041561,STATE BANK OF INDIA
SBIN0003524,21.091684,72.701676,STATE BANK OF INDIA
SBIN0002637,22.278739,71.187759,STATE BANK OF INDIA
SBIN0002632,22.267474,71.165754,STATE BANK OF INDIA
ATM_42325,15.320577,75.725766,STATE BANK OF INDIA
ATM_42326,15.680619,75.524268,STATE BANK OF INDIA
ATM_42327,15.309248,75.720574,STATE BANK OF INDIA
ATM_42328,15.333144,75.720832,STATE BANK OF INDIA
ATM_42329,15.311798,75.716182,STATE BANK OF INDIA
ATM_42330,15.29356,75.723662,STATE BANK OF INDIA
ATM_42331,15.673524,75.486283,STATE BANK OF INDIA
ATM_42332,15.291902,75.711178,STATE BANK OF INDIA
ATM_42333,15.318191,75.703833,STATE BANK OF INDIA
ATM_42334,15.29831,75.732427,STATE BANK OF INDIA
ATM_42335,13.181296,75.358941,STATE BANK OF INDIA
ATM_42336,13.162199,75.345318,STATE BANK OF INDIA
ATM_42337,15.331518,75.692014,STATE BANK OF INDIA
ATM_42338,15.30626,75.690705,STATE BANK OF INDIA
ATM_42339,15.31504,75.733195,STATE BANK OF INDIA
ATM_42340,15.308263,75.731822,STATE BANK OF INDIA
ATM_42341,15.305996,75.71712,STATE BANK OF INDIA
ATM_42342,15.337619,75.718666,STATE BANK OF INDIA
ATM_42343,15.294714,75.707353,STATE BANK OF INDIA
ATM_42344,15.316416,75.721999,STATE BANK OF INDIA
ATM_42345,15.328165,75.713513,STATE BANK OF INDIA
ATM_42346,13.511004,76.395446,STATE BANK OF INDIA
ATM_42347,15.321626,75.690673,STATE BANK OF INDIA
ATM_42348,15.300905,75.706259,STATE BANK OF INDIA
ATM_42349,16.027718,76.090908,STATE BANK OF INDIA
ATM_42350,15.314043,75.738092,STATE BANK OF INDIA
ATM_42351,13.527399,76.386273,STATE BANK OF INDIA
ATM_42352,15.652996,75.505892,STATE BANK OF INDIA
ATM_42353,13.193084,75.359068,STATE BANK OF INDIA
ATM_42354,13.020803,76.684196,STATE BANK OF INDIA
ATM_42355,18.428059,77.343341,STATE BANK OF INDIA
ATM_42356,15.040555,76.694541,STATE BANK OF INDIA
ATM_42357,15.342571,75.731746,STATE BANK OF INDIA
ATM_42358,15.302748,75.714433,STATE BANK OF INDIA
ATM_42359,15.31267,75.71653,STATE BANK OF INDIA
ATM_42360,15.320549,75.732867,STATE BANK OF INDIA
ATM_42361,15.320613,75.725963,STATE BANK OF INDIA
ATM_42362,15.322938,75.69938,STATE BANK OF INDIA
ATM_42363,15.319698,75.700748,STATE BANK OF INDIA
ATM_42364,15.652882,75.474343,STATE BANK OF INDIA
ATM_42365,15.675602,75.517016,STATE BANK OF INDIA
ATM_42366,13.174178,75.360213,STATE BANK OF INDIA
ATM_42367,13.184558,75.376524,STATE BANK OF INDIA
ATM_42368,15.327005,75.696085,STATE BANK OF INDIA
ATM_42369,15.33599,75.700835,STATE BANK OF INDIA
ATM_42370,15.295927,75.718736,STATE BANK OF INDIA
ATM_42371,15.295544,75.72136,STATE BANK OF INDIA
ATM_42372,15.327074,75.696456,STATE BANK OF INDIA
ATM_42373,15.336443,75.718637,STATE BANK OF INDIA
ATM_42374,15.29553,75.699012,STATE BANK OF INDIA
ATM_42375,13.547275,76.403328,STATE BANK OF INDIA
ATM_42376,15.308445,75.727309,STATE BANK OF INDIA
ATM_42377,15.306409,75.721498,STATE BANK OF INDIA
ATM_42378,15.2913,75.706829,STATE BANK OF INDIA
ATM_42379,15.32794,75.739494,STATE BANK OF INDIA
ATM_42380,15.337158,75.690701,STATE BANK OF INDIA
ATM_42381,15.319036,75.693486,STATE BANK OF INDIA
ATM_42382,15.338946,75.734209,STATE BANK OF INDIA
ATM_42383,15.302567,75.727294,STATE BANK OF INDIA
ATM_42384,15.309562,75.729099,STATE BANK OF INDIA
ATM_42385,15.29138,75.700518,STATE BANK OF INDIA
ATM_42386,15.329755,75.715785,STATE BANK OF INDIA
ATM_42387,15.30507,75.728416,STATE BANK OF INDIA
ATM_42388,15.328545,75.698239,STATE BANK OF INDIA
ATM_42389,15.328314,75.713721,STATE BANK OF INDIA
ATM_42390,15.70347,75.490551,STATE BANK OF INDIA
ATM_42391,26.999929,83.255564,STATE BANK OF INDIA
ATM_42392,26.993335,83.22165,STATE BANK OF INDIA
ATM_42393,26.985327,83.244652,STATE BANK OF INDIA
ATM_42394,26.985864,83.239829,STATE BANK OF INDIA
ATM_42395,27.146575,80.926061,STATE BANK OF INDIA
ATM_42396,25.542726,83.053773,STATE BANK OF INDIA
ATM_42397,25.547933,83.057836,STATE BANK OF INDIA
ATM_42398,25.527585,83.04557,STATE BANK OF INDIA
ATM_42399,25.564447,83.041597,STATE BANK OF INDIA
ATM_42400,25.562414,83.083997,STATE BANK OF INDIA
ATM_42401,25.532103,83.041983,STATE BANK OF INDIA
ATM_42402,25.549796,83.089638,STATE BANK OF INDIA
ATM_42403,25.554098,83.051488,STATE BANK OF INDIA
ATM_42404,25.538169,83.083184,STATE BANK OF INDIA
ATM_42405,25.552699,83.054832,STATE BANK OF INDIA
ATM_42406,25.563935,83.090495,STATE BANK OF INDIA
ATM_42407,25.556186,83.081598,STATE BANK OF INDIA
ATM_42408,27.277378,77.901773,STATE BANK OF INDIA
ATM_42409,21.975712,78.981624,STATE BANK OF INDIA
ATM_42410,30.403465,77.57031,STATE BANK OF INDIA
ATM_42411,30.074387,79.003512,STATE BANK OF INDIA
ATM_42412,29.2743,78.056045,STATE BANK OF INDIA
ATM_42413,30.044247,79.032314,STATE BANK OF INDIA
ATM_42414,30.08917,78.992757,STATE BANK OF INDIA
ATM_42415,30.042076,79.02541,STATE BANK OF INDIA
ATM_42416,30.06074,79.008133,STATE BANK OF INDIA
ATM_42417,28.130474,77.84393,STATE BANK OF INDIA
ATM_42418,30.05699,79.020862,STATE BANK OF INDIA
ATM_42419,27.430637,78.916489,STATE BANK OF INDIA
ATM_42420,30.087381,78.997614,STATE BANK OF INDIA
ATM_42421,25.120662,85.311738,STATE BANK OF INDIA
ATM_42422,25.085568,85.325672,STATE BANK OF INDIA
ATM_42423,25.094281,85.32755,STATE BANK OF INDIA
ATM_42424,25.437249,85.407907,STATE BANK OF INDIA
ATM_42425,25.070349,85.336774,STATE BANK OF INDIA
ATM_42426,23.725075,84.999383,STATE BANK OF INDIA
ATM_42427,23.704203,84.977453,STATE BANK OF INDIA
ATM_42428,23.695589,84.989193,STATE BANK OF INDIA
ATM_42429,25.073003,85.331106,STATE BANK OF INDIA
ATM_42430,25.358903,84.268322,STATE BANK OF INDIA
ATM_42431,25.352668,84.274872,STATE BANK OF INDIA
ATM_42432,26.079108,85.694965,STATE BANK OF INDIA
ATM_42433,26.069296,85.705453,STATE BANK OF INDIA
ATM_42434,26.105439,85.683434,STATE BANK OF INDIA
ATM_42435,26.090516,86.745746,STATE BANK OF INDIA
ATM_42436,11.18891,76.705118,STATE BANK OF INDIA
ATM_42437,11.924707,75.333015,STATE BANK OF INDIA
ATM_42438,12.786142,75.001495,STATE BANK OF INDIA
ATM_42439,11.172577,75.813935,STATE BANK OF INDIA
ATM_42440,11.59641,78.439218,STATE BANK OF INDIA
ATM_42441,11.608701,78.460282,STATE BANK OF INDIA
ATM_42442,11.597136,78.454461,STATE BANK OF INDIA
ATM_42443,10.371283,78.490724,STATE BANK OF INDIA
ATM_42444,11.116505,78.674648,STATE BANK OF INDIA
ATM_42445,18.11562,79.015325,STATE BANK OF INDIA
ATM_42446,11.918946,77.634906,STATE BANK OF INDIA
ATM_42447,11.187708,76.695788,STATE BANK OF INDIA
ATM_42448,12.895064,77.908856,STATE BANK OF INDIA
ATM_42449,10.551631,76.0318,STATE BANK OF INDIA
ATM_42450,11.957206,78.227802,STATE BANK OF INDIA
ATM_42451,10.516616,76.034561,STATE BANK OF INDIA
ATM_42452,11.94581,78.234832,STATE BANK OF INDIA
ATM_42453,18.121408,78.997819,STATE BANK OF INDIA
ATM_42454,11.56999,78.435892,STATE BANK OF INDIA
ATM_42455,18.123975,79.023336,STATE BANK OF INDIA
ATM_42456,10.767528,76.869908,STATE BANK OF INDIA
ATM_42457,11.129413,78.683098,STATE BANK OF INDIA
ATM_42458,10.56051,76.030178,STATE BANK OF INDIA
ATM_42459,18.13912,79.02064,STATE BANK OF INDIA
ATM_42460,10.851289,76.294941,STATE BANK OF INDIA
ATM_42461,10.517269,76.027664,STATE BANK OF INDIA
ATM_42462,9.780031,78.097633,STATE BANK OF INDIA
ATM_42463,9.807911,76.615861,STATE BANK OF INDIA
ATM_42464,11.927428,75.369492,STATE BANK OF INDIA
ATM_42465,11.467883,76.220379,STATE BANK OF INDIA
ATM_42466,11.11296,78.66421,STATE BANK OF INDIA
ATM_42467,18.113201,78.999423,STATE BANK OF INDIA
ATM_42468,12.797893,74.980412,STATE BANK OF INDIA
ATM_42469,11.061672,78.019888,STATE BANK OF INDIA
ATM_42470,9.812189,76.645306,STATE BANK OF INDIA
ATM_42471,10.858516,76.297054,STATE BANK OF INDIA
ATM_42472,11.199077,75.775428,STATE BANK OF INDIA
ATM_42473,18.091401,79.026918,STATE BANK OF INDIA
ATM_42474,10.257959,76.606547,STATE BANK OF INDIA
ATM_42475,11.212455,75.815632,STATE BANK OF INDIA
ATM_42476,11.501689,78.866121,STATE BANK OF INDIA
ATM_42477,11.974526,76.081255,STATE BANK OF INDIA
ATM_42478,11.202419,76.719034,STATE BANK OF INDIA
ATM_42479,11.148874,78.679319,STATE BANK OF INDIA
ATM_42480,11.499718,76.241136,STATE BANK OF INDIA
ATM_42481,18.107591,79.037879,STATE BANK OF INDIA
ATM_42482,10.210903,77.607599,STATE BANK OF INDIA
ATM_42483,12.217475,79.966111,STATE BANK OF INDIA
ATM_42484,18.126768,78.995101,STATE BANK OF INDIA
ATM_42485,9.116525,76.945935,STATE BANK OF INDIA
ATM_42486,21.977957,79.011672,STATE BANK OF INDIA
ATM_42487,21.984745,79.008749,STATE BANK OF INDIA
ATM_42488,11.191198,76.71502,STATE BANK OF INDIA
ATM_42489,10.835152,76.249274,STATE BANK OF INDIA
ATM_42490,11.216936,76.705379,STATE BANK OF INDIA
ATM_42491,21.998628,78.99471,STATE BANK OF INDIA
ATM_42492,9.133247,76.971716,STATE BANK OF INDIA
ATM_42493,11.200401,76.728054,STATE BANK OF INDIA
ATM_42494,22.004379,79.023184,STATE BANK OF INDIA
ATM_42495,9.150348,76.960663,STATE BANK OF INDIA
ATM_42496,18.134271,79.008931,STATE BANK OF INDIA
ATM_42497,11.462695,76.232253,STATE BANK OF INDIA
ATM_42498,11.4547,76.221373,STATE BANK OF INDIA
ATM_42499,9.147788,76.967467,STATE BANK OF INDIA
ATM_42500,18.124896,79.025786,STATE BANK OF INDIA
ATM_42501,11.211588,75.80691,STATE BANK OF INDIA
ATM_42502,11.205231,75.779454,STATE BANK OF INDIA
ATM_42503,11.225747,76.735679,STATE BANK OF INDIA
ATM_42504,18.131695,79.026883,STATE BANK OF INDIA
ATM_42505,11.938839,75.376391,STATE BANK OF INDIA
ATM_42506,10.537011,76.02527,STATE BANK OF INDIA
ATM_42507,18.108746,79.034181,STATE BANK OF INDIA
ATM_42508,18.124777,79.044127,STATE BANK OF INDIA
ATM_42509,10.514883,76.065506,STATE BANK OF INDIA
ATM_42510,11.958473,76.133114,STATE BANK OF INDIA
ATM_42511,21.97722,78.986458,STATE BANK OF INDIA
ATM_42512,21.975684,79.007346,STATE BANK OF INDIA
ATM_42513,27.945557,77.690409,STATE BANK OF INDIA
ATM_42514,29.040737,76.079968,STATE BANK OF INDIA
ATM_42515,29.246822,78.054921,STATE BANK OF INDIA
ATM_42516,25.641139,91.802151,STATE BANK OF INDIA
SBIN0011010,22.256638,71.188138,STATE BANK OF INDIA
SBIN0011791,22.250709,71.180953,STATE BANK OF INDIA
SBIN0064571,22.278489,71.177386,STATE BANK OF INDIA
SBIN0064571,22.249368,71.171211,STATE BANK OF INDIA
SBIN0064571,22.243814,71.179296,STATE BANK OF INDIA
SBIN0064571,22.264041,71.199291,STATE BANK OF INDIA
ATM_42523,28.561727,94.783836,STATE BANK OF INDIA
SBIN0064571,22.252439,71.198979,STATE BANK OF INDIA
ATM_42525,28.525632,94.751561,STATE BANK OF INDIA
SBIN0064571,22.239257,71.205081,STATE BANK OF INDIA
SBIN0064571,22.265612,71.189152,STATE BANK OF INDIA
SBIN0064571,22.240474,71.199655,STATE BANK OF INDIA
SBIN0064571,22.247331,71.191879,STATE BANK OF INDIA
SBIN0064571,22.278542,71.169776,STATE BANK OF INDIA
