case_id,snapshot_index,as_of_time,as_of_hour,as_of_day_of_week,n_hops_observed,time_since_last_hop_hours,elapsed_hours_since_first_tx,hop_velocity,terminal_readiness,n_split_events,n_unique_banks_seen,dormant_account_ratio,avg_account_age_days,min_account_age_days,last_hop_amount,amount_trend,stolen_amount,urban,victim_lat,victim_lon,is_final_snapshot,label_true_channel,label_true_location_id,label_true_lat,label_true_lon,label_is_noisy_case,label_time_to_cashout_hours
05cbecf7-d303-4f40-9650-4431d7daeee8,0,2026-09-12T14:00:00,14,5,1,0.0,0.05,20.0,0.0,0,1,1.0,661.0,661,63138.91,0.0,63138.91,1,21.510264373942547,82.87752884436388,0,UPI,ATM_52374,19.743007,75.691545,1,0.25
05cbecf7-d303-4f40-9650-4431d7daeee8,1,2026-09-12T14:04:11.007054,14,5,2,0.07,0.07,28.6845,0.5739542060279825,0,2,0.5,637.5,614,63138.91,0.0,63138.91,1,21.510264373942547,82.87752884436388,0,UPI,ATM_52374,19.743007,75.691545,1,0.18
05cbecf7-d303-4f40-9650-4431d7daeee8,2,2026-09-12T14:06:08.808841,14,5,3,0.033,0.102,29.2835,0.5859491339456083,0,3,0.667,751.0,614,56099.81,-7039.1,63138.91,1,21.510264373942547,82.87752884436388,0,UPI,ATM_52374,19.743007,75.691545,1,0.148
05cbecf7-d303-4f40-9650-4431d7daeee8,3,2026-09-12T14:06:40.114687,14,5,4,0.009,0.111,35.9897,0.7742294624554095,0,4,0.75,774.75,614,47936.0,-15202.91,63138.91,1,21.510264373942547,82.87752884436388,0,UPI,ATM_52374,19.743007,75.691545,1,0.139
05cbecf7-d303-4f40-9650-4431d7daeee8,4,2026-09-12T14:06:59.810477,14,5,5,0.005,0.117,42.8765,0.9885892866665511,0,5,0.6,621.2,7,42645.3,-20493.61,63138.91,1,21.510264373942547,82.87752884436388,1,UPI,ATM_52374,19.743007,75.691545,1,0.133
5dd09c97-2603-44ce-ad11-bb7915f1dd31,0,2026-02-16T14:00:00,14,0,1,0.0,0.05,20.0,0.097122184367434,0,1,1.0,104.0,104,37003.11,0.0,37003.11,0,17.491346203023337,84.69847534235522,0,UPI,ATM_24133,9.116586,76.956081,1,0.25
5dd09c97-2603-44ce-ad11-bb7915f1dd31,1,2026-02-16T14:01:04.610714,14,0,2,0.018,0.05,40.0,0.12120853890924843,0,1,1.0,254.0,104,37003.11,0.0,37003.11,0,17.491346203023337,84.69847534235522,0,UPI,ATM_24133,9.116586,76.956081,1,0.232
5dd09c97-2603-44ce-ad11-bb7915f1dd31,2,2026-02-16T14:02:00.552637,14,0,3,0.016,0.05,60.0,0.4821234453988857,0,2,1.0,532.67,104,36356.91,-646.2,37003.11,0,17.491346203023337,84.69847534235522,0,UPI,ATM_24133,9.116586,76.956081,1,0.217
5dd09c97-2603-44ce-ad11-bb7915f1dd31,3,2026-02-16T14:04:15.513681,14,0,4,0.037,0.071,56.3571,0.4305208668983009,0,3,0.75,642.5,104,32649.47,-4353.64,37003.11,0,17.491346203023337,84.69847534235522,0,UPI,ATM_24133,9.116586,76.956081,1,0.179
5dd09c97-2603-44ce-ad11-bb7915f1dd31,4,2026-02-16T14:05:29.954999,14,0,5,0.021,0.092,54.5529,0.9965740539100303,0,4,0.6,728.2,104,30990.15,-6012.96,37003.11,0,17.491346203023337,84.69847534235522,0,UPI,ATM_24133,9.116586,76.956081,1,0.158
5dd09c97-2603-44ce-ad11-bb7915f1dd31,5,2026-02-16T14:07:22.495221,14,0,6,0.031,0.123,48.8141,0.9557749773772893,1,4,0.667,608.83,12,21600.3,-15402.81,37003.11,0,17.491346203023337,84.69847534235522,0,UPI,ATM_24133,9.116586,76.956081,1,0.127
5dd09c97-2603-44ce-ad11-bb7915f1dd31,6,2026-02-16T14:07:22.495221,14,0,6,0.0,0.123,48.8141,0.9557749773772893,2,4,0.667,608.83,12,3459.02,-33544.09,37003.11,0,17.491346203023337,84.69847534235522,0,UPI,ATM_24133,9.116586,76.956081,1,0.127
5dd09c97-2603-44ce-ad11-bb7915f1dd31,7,2026-02-16T14:07:22.495221,14,0,6,0.0,0.123,48.8141,0.9557749773772893,3,4,0.667,608.83,12,5192.36,-31810.75,37003.11,0,17.491346203023337,84.69847534235522,1,UPI,ATM_24133,9.116586,76.956081,1,0.127
0b08efcf-eb72-46f2-b273-f61decb5f2b2,0,2026-07-27T21:00:00,21,0,1,0.0,0.05,20.0,0.3098217635528565,0,1,1.0,684.0,684,21707.98,0.0,21707.98,1,20.78021973202751,81.71990468556994,0,ATM,ATM_28942,21.002864,81.619935,0,1.297
0b08efcf-eb72-46f2-b273-f61decb5f2b2,1,2026-07-27T21:04:38.620816,21,0,2,0.077,0.077,25.8416,0.33186880335679014,0,2,1.0,570.5,457,21707.98,0.0,21707.98,1,20.78021973202751,81.71990468556994,0,ATM,ATM_28942,21.002864,81.619935,0,1.219
0b08efcf-eb72-46f2-b273-f61decb5f2b2,2,2026-07-27T21:15:14.580526,21,0,3,0.177,0.254,11.8087,0.49518288963082197,0,3,1.0,610.33,457,18658.99,-3048.99,21707.98,1,20.78021973202751,81.71990468556994,0,ATM,ATM_28942,21.002864,81.619935,0,1.043
0b08efcf-eb72-46f2-b273-f61decb5f2b2,3,2026-07-27T21:36:16.917867,21,0,4,0.351,0.605,6.6149,0.8335470815084377,0,4,1.0,659.5,457,15906.35,-5801.63,21707.98,1,20.78021973202751,81.71990468556994,0,ATM,ATM_28942,21.002864,81.619935,0,0.692
0b08efcf-eb72-46f2-b273-f61decb5f2b2,4,2026-07-27T21:36:26.542487,21,0,5,0.003,0.607,8.2322,0.9403274336373675,0,4,0.8,674.6,457,13802.22,-7905.76,21707.98,1,20.78021973202751,81.71990468556994,0,ATM,ATM_28942,21.002864,81.619935,0,0.689
0b08efcf-eb72-46f2-b273-f61decb5f2b2,5,2026-07-27T22:05:07.466649,22,0,6,0.478,1.085,5.5279,1.0,0,4,0.667,564.5,14,12653.88,-9054.1,21707.98,1,20.78021973202751,81.71990468556994,1,ATM,ATM_28942,21.002864,81.619935,0,0.211
8974835e-b909-45e4-838a-ae5063764439,0,2026-07-06T06:00:00,6,0,1,0.0,0.05,20.0,0.4591378246476422,0,1,1.0,852.0,852,49497.87,0.0,49497.87,1,9.808118552637353,83.85433002162408,0,Agent,ATM_25376,10.265823,79.732433,0,6.681
8974835e-b909-45e4-838a-ae5063764439,1,2026-07-06T11:09:53.184407,11,0,2,5.165,5.165,0.3872,0.960328147496322,0,1,0.5,433.5,15,49497.87,0.0,49497.87,1,9.808118552637353,83.85433002162408,1,Agent,ATM_25376,10.265823,79.732433,0,1.517
2c0f65e8-6ba8-4166-af57-387bde38c0ec,0,2026-08-29T22:00:00,22,5,1,0.0,0.05,20.0,0.18673504871941823,0,1,0.0,1204.0,1204,37690.8,0.0,37690.8,1,18.882506131018253,79.05066805610787,0,ATM,ATM_38323,25.429347,85.444899,1,0.25
2c0f65e8-6ba8-4166-af57-387bde38c0ec,1,2026-08-29T22:00:53.092068,22,5,2,0.015,0.05,40.0,0.14788138487301253,0,2,0.0,1218.0,1204,37690.8,0.0,37690.8,1,18.882506131018253,79.05066805610787,0,ATM,ATM_38323,25.429347,85.444899,1,0.235
2c0f65e8-6ba8-4166-af57-387bde38c0ec,2,2026-08-29T22:03:23.389556,22,5,3,0.042,0.056,53.1001,0.4687855086861602,0,3,0.333,1138.67,980,35141.54,-2549.26,37690.8,1,18.882506131018253,79.05066805610787,0,ATM,ATM_38323,25.429347,85.444899,1,0.194
2c0f65e8-6ba8-4166-af57-387bde38c0ec,3,2026-08-29T22:03:28.580699,22,5,4,0.001,0.058,69.038,0.8516153833574027,0,3,0.5,907.75,215,31013.59,-6677.21,37690.8,1,18.882506131018253,79.05066805610787,0,ATM,ATM_38323,25.429347,85.444899,1,0.192
2c0f65e8-6ba8-4166-af57-387bde38c0ec,4,2026-08-29T22:04:44.552339,22,5,5,0.021,0.079,63.2573,1.0,1,4,0.6,729.0,14,12741.63,-24949.17,37690.8,1,18.882506131018253,79.05066805610787,0,ATM,ATM_38323,25.429347,85.444899,1,0.171
2c0f65e8-6ba8-4166-af57-387bde38c0ec,5,2026-08-29T22:04:44.552339,22,5,5,0.0,0.079,63.2573,1.0,2,4,0.6,729.0,14,16280.56,-21410.24,37690.8,1,18.882506131018253,79.05066805610787,1,ATM,ATM_38323,25.429347,85.444899,1,0.171
699bed98-585a-4e53-b3e7-c2e1f513f9eb,0,2026-09-13T15:00:00,15,6,1,0.0,0.05,20.0,0.0,0,1,0.0,724.0,724,5971.63,0.0,5971.63,1,18.71488638030402,73.21187870022132,0,ATM,ATM_17426,18.095628,79.038352,1,0.25
699bed98-585a-4e53-b3e7-c2e1f513f9eb,1,2026-09-13T15:05:25.615812,15,6,2,0.09,0.09,22.1119,0.9367720550717733,0,2,0.0,365.5,7,5971.63,0.0,5971.63,1,18.71488638030402,73.21187870022132,1,ATM,ATM_17426,18.095628,79.038352,1,0.16
b512c460-f554-4e2e-a264-92595421a574,0,2026-03-08T22:00:00,22,6,1,0.0,0.05,20.0,0.2031390443855979,0,1,0.0,12.0,12,115032.36,0.0,115032.36,1,21.854413087457637,77.784497604717,0,Branch,ATM_24721,21.792495,77.502156,0,0.955
b512c460-f554-4e2e-a264-92595421a574,1,2026-03-08T22:04:12.139805,22,6,2,0.07,0.07,28.5556,0.409227183231507,0,1,0.5,157.5,12,115032.36,0.0,115032.36,1,21.854413087457637,77.784497604717,0,Branch,ATM_24721,21.792495,77.502156,0,0.885
b512c460-f554-4e2e-a264-92595421a574,2,2026-03-08T22:16:46.007377,22,6,3,0.209,0.279,10.7355,0.7426800010637031,0,2,0.333,348.67,12,101621.83,-13410.53,115032.36,1,21.854413087457637,77.784497604717,0,Branch,ATM_24721,21.792495,77.502156,0,0.675
b512c460-f554-4e2e-a264-92595421a574,3,2026-03-08T22:30:57.344628,22,6,4,0.236,0.516,7.753,0.8249038893944314,0,3,0.25,633.5,12,93967.47,-21064.89,115032.36,1,21.854413087457637,77.784497604717,0,Branch,ATM_24721,21.792495,77.502156,0,0.439
b512c460-f554-4e2e-a264-92595421a574,4,2026-03-08T22:36:53.764341,22,6,5,0.099,0.615,8.1309,0.9362782953837165,0,3,0.4,507.8,5,88310.07,-26722.29,115032.36,1,21.854413087457637,77.784497604717,1,Branch,ATM_24721,21.792495,77.502156,0,0.34
21e01b6b-e3c2-4f4c-9684-b7ff81565dfd,0,2026-07-04T10:00:00,10,5,1,0.0,0.05,20.0,0.7029295233721913,0,1,1.0,1402.0,1402,49650.52,0.0,49650.52,0,17.976736346793565,78.59776214086777,0,Agent,ATM_8054,31.011411,75.919255,1,44.321
21e01b6b-e3c2-4f4c-9684-b7ff81565dfd,1,2026-07-04T18:40:50.893201,18,5,2,8.681,8.681,0.2304,0.2634323216697032,0,2,1.0,1193.0,984,49650.52,0.0,49650.52,0,17.976736346793565,78.59776214086777,0,Agent,ATM_8054,31.011411,75.919255,1,35.64
21e01b6b-e3c2-4f4c-9684-b7ff81565dfd,2,2026-07-05T04:53:50.518445,4,6,3,10.217,18.897,0.1588,0.6308753452815657,0,3,0.667,813.0,53,49218.29,-432.23,49650.52,0,17.976736346793565,78.59776214086777,0,Agent,ATM_8054,31.011411,75.919255,1,25.423
21e01b6b-e3c2-4f4c-9684-b7ff81565dfd,3,2026-07-05T09:23:18.177467,9,6,4,4.491,23.388,0.171,0.7058630065146891,0,3,0.75,612.0,9,46638.1,-3012.42,49650.52,0,17.976736346793565,78.59776214086777,1,Agent,ATM_8054,31.011411,75.919255,1,20.932
feb124c9-c7f4-4ee2-a798-6bd653c30de7,0,2026-09-09T08:00:00,8,2,1,0.0,0.05,20.0,0.5606102858078036,0,1,1.0,1495.0,1495,73255.42,0.0,73255.42,0,24.473965111444468,79.7837094777275,0,Agent,ATM_36483,24.417116,79.638565,0,3.058
feb124c9-c7f4-4ee2-a798-6bd653c30de7,1,2026-09-09T09:45:16.953183,9,2,2,1.755,1.755,1.1398,1.0,0,2,0.5,749.5,4,73255.42,0.0,73255.42,0,24.473965111444468,79.7837094777275,1,Agent,ATM_36483,24.417116,79.638565,0,1.303
4947fead-ada4-4f84-b8d0-c1e4d53d061c,0,2026-08-15T08:00:00,8,5,1,0.0,0.05,20.0,0.5078607212054554,0,1,1.0,303.0,303,52206.84,0.0,52206.84,0,12.679405733994933,85.07581692269014,0,Agent,ATM_25653,13.414248,80.348921,0,8.188
4947fead-ada4-4f84-b8d0-c1e4d53d061c,1,2026-08-15T09:04:33.510176,9,5,2,1.076,1.076,1.8588,0.93154147290857,0,2,1.0,156.0,9,52206.84,0.0,52206.84,0,12.679405733994933,85.07581692269014,1,Agent,ATM_25653,13.414248,80.348921,0,7.112
5028fcc3-5e8d-48e9-9217-020b62ab39fa,0,2026-09-13T07:00:00,7,6,1,0.0,0.05,20.0,0.3089878208046457,0,1,1.0,1230.0,1230,54880.74,0.0,54880.74,1,12.134720347734566,86.17709441647733,0,ATM,ATM_967,16.552919,82.344109,0,1.478
5028fcc3-5e8d-48e9-9217-020b62ab39fa,1,2026-09-13T07:28:44.298010,7,6,2,0.479,0.479,4.1756,0.45426024884655347,0,2,1.0,619.0,8,54880.74,0.0,54880.74,1,12.134720347734566,86.17709441647733,0,ATM,ATM_967,16.552919,82.344109,0,0.999
5028fcc3-5e8d-48e9-9217-020b62ab39fa,2,2026-09-13T07:46:02.482444,7,6,3,0.288,0.767,3.9095,0.760284713709551,0,2,1.0,850.67,8,46866.13,-8014.61,54880.74,1,12.134720347734566,86.17709441647733,0,ATM,ATM_967,16.552919,82.344109,0,0.711
5028fcc3-5e8d-48e9-9217-020b62ab39fa,3,2026-09-13T08:00:58.283939,8,6,4,0.249,1.016,3.9363,0.9770102688241762,0,3,1.0,640.0,8,41732.05,-13148.69,54880.74,1,12.134720347734566,86.17709441647733,1,ATM,ATM_967,16.552919,82.344109,0,0.462
50b011b8-87c0-4ea8-b960-555b8b73ed70,0,2026-10-13T02:00:00,2,1,1,0.0,0.05,20.0,0.3489445373140527,0,1,1.0,1323.0,1323,161905.71,0.0,161905.71,0,26.71607516960557,81.28960455833095,0,Branch,ATM_13433,27.137295,80.944679,0,1.302
50b011b8-87c0-4ea8-b960-555b8b73ed70,1,2026-10-13T02:32:42.353502,2,1,2,0.545,0.545,3.6691,0.6364008708273791,0,1,0.5,1123.0,923,161905.71,0.0,161905.71,0,26.71607516960557,81.28960455833095,0,Branch,ATM_13433,27.137295,80.944679,0,0.757
50b011b8-87c0-4ea8-b960-555b8b73ed70,2,2026-10-13T02:54:18.743777,2,1,3,0.36,0.905,3.3142,0.9883905149331091,0,2,0.667,749.33,2,158799.35,-3106.36,161905.71,0,26.71607516960557,81.28960455833095,1,Branch,ATM_13433,27.137295,80.944679,0,0.397
65ad4eaf-bd28-4459-a0cf-fd273cf2ce6f,0,2026-08-11T07:00:00,7,1,1,0.0,0.05,20.0,0.2601077968920104,0,1,1.0,977.0,977,34191.65,0.0,34191.65,0,20.018537213311475,78.24484933191778,0,Agent,ATM_24302,19.94196,78.081388,0,9.998
65ad4eaf-bd28-4459-a0cf-fd273cf2ce6f,1,2026-08-11T08:12:50.728519,8,1,2,1.214,1.214,1.6473,0.44439058440765483,0,2,1.0,1144.5,977,34191.65,0.0,34191.65,0,20.018537213311475,78.24484933191778,0,Agent,ATM_24302,19.94196,78.081388,0,8.784
65ad4eaf-bd28-4459-a0cf-fd273cf2ce6f,2,2026-08-11T09:10:44.643898,9,1,3,0.965,2.179,1.3767,0.6517282718003011,0,3,1.0,1066.67,911,30469.02,-3722.63,34191.65,0,20.018537213311475,78.24484933191778,0,Agent,ATM_24302,19.94196,78.081388,0,7.819
65ad4eaf-bd28-4459-a0cf-fd273cf2ce6f,3,2026-08-11T11:24:58.600550,11,1,4,2.237,4.416,0.9057,0.9055260502447376,0,4,0.75,1080.75,911,30091.76,-4099.89,34191.65,0,20.018537213311475,78.24484933191778,0,Agent,ATM_24302,19.94196,78.081388,0,5.582
65ad4eaf-bd28-4459-a0cf-fd273cf2ce6f,4,2026-08-11T13:28:22.635922,13,1,5,2.057,6.473,0.7724,0.9151049842207336,1,4,0.6,866.4,9,0.5,-34191.15,34191.65,0,20.018537213311475,78.24484933191778,0,Agent,ATM_24302,19.94196,78.081388,0,3.525
65ad4eaf-bd28-4459-a0cf-fd273cf2ce6f,5,2026-08-11T13:28:22.635922,13,1,5,0.0,6.473,0.7724,0.9151049842207336,2,4,0.6,866.4,9,27801.77,-6389.88,34191.65,0,20.018537213311475,78.24484933191778,1,Agent,ATM_24302,19.94196,78.081388,0,3.525
168df9ac-94ca-42ca-a030-c5da429f2f38,0,2026-06-15T18:00:00,18,0,1,0.0,0.05,20.0,0.0,0,1,1.0,1494.0,1494,248831.32,0.0,248831.32,1,23.5794376177293,86.69031561133096,0,ATM,ATM_24889,19.354596,73.867927,1,6.678
168df9ac-94ca-42ca-a030-c5da429f2f38,1,2026-06-15T18:44:08.290931,18,0,2,0.736,0.736,2.7187,0.5516115636267792,0,2,0.5,1057.5,621,248831.32,0.0,248831.32,1,23.5794376177293,86.69031561133096,0,ATM,ATM_24889,19.354596,73.867927,1,5.942
168df9ac-94ca-42ca-a030-c5da429f2f38,2,2026-06-15T21:58:31.658829,21,0,3,3.24,3.975,0.7546,0.6229582014210822,1,3,0.667,1025.67,621,93201.41,-155629.91,248831.32,1,23.5794376177293,86.69031561133096,0,ATM,ATM_24889,19.354596,73.867927,1,2.703
168df9ac-94ca-42ca-a030-c5da429f2f38,3,2026-06-15T21:58:31.658829,21,0,3,0.0,3.975,0.7546,0.6229582014210822,2,3,0.667,1025.67,621,150394.33,-98436.99,248831.32,1,23.5794376177293,86.69031561133096,0,ATM,ATM_24889,19.354596,73.867927,1,2.703
168df9ac-94ca-42ca-a030-c5da429f2f38,4,2026-06-15T22:04:10.377293,22,0,4,0.094,4.07,0.9829,0.7749907147945231,2,3,0.75,977.5,621,216080.25,-32751.07,248831.32,1,23.5794376177293,86.69031561133096,0,ATM,ATM_24889,19.354596,73.867927,1,2.609
168df9ac-94ca-42ca-a030-c5da429f2f38,5,2026-06-15T23:12:52.420486,23,0,5,1.145,5.215,0.9589,0.8843625517226265,2,4,0.6,933.0,621,209320.2,-39511.12,248831.32,1,23.5794376177293,86.69031561133096,0,ATM,ATM_24889,19.354596,73.867927,1,1.463
168df9ac-94ca-42ca-a030-c5da429f2f38,6,2026-06-15T23:35:55.628311,23,0,6,0.384,5.599,1.0717,1.0,2,5,0.667,779.33,11,206395.35,-42435.97,248831.32,1,23.5794376177293,86.69031561133096,1,ATM,ATM_24889,19.354596,73.867927,1,1.079
a0f53c26-6aeb-477e-9c2a-82c293817865,0,2026-01-01T16:00:00,16,3,1,0.0,0.05,20.0,0.23575448482722547,0,1,0.0,1335.0,1335,28371.89,0.0,28371.89,1,22.0785190641937,81.51057939569228,0,ATM,ATM_4521,22.007762,81.599501,0,1.575
a0f53c26-6aeb-477e-9c2a-82c293817865,1,2026-01-01T17:13:54.455342,17,3,2,1.232,1.232,1.6236,0.5063842331136938,0,2,0.0,1386.0,1335,28371.89,0.0,28371.89,1,22.0785190641937,81.51057939569228,0,ATM,ATM_4521,22.007762,81.599501,0,0.343
a0f53c26-6aeb-477e-9c2a-82c293817865,2,2026-01-01T17:14:19.467153,17,3,3,0.007,1.239,2.4218,1.0,0,3,0.333,924.33,1,28114.2,-257.69,28371.89,1,22.0785190641937,81.51057939569228,1,ATM,ATM_4521,22.007762,81.599501,0,0.336
2f958654-e718-49e0-bc3a-c0cccbc81846,0,2026-07-17T13:00:00,13,4,1,0.0,0.05,20.0,0.6295588619562658,0,1,0.0,114.0,114,112877.95,0.0,112877.95,0,22.494701064714658,85.88222985712824,0,Agent,ATM_32675,11.872646,79.669908,1,23.779
2f958654-e718-49e0-bc3a-c0cccbc81846,1,2026-07-18T04:18:13.689222,4,5,2,15.304,15.304,0.1307,0.6140396745020222,0,2,0.0,430.0,114,112877.95,0.0,112877.95,0,22.494701064714658,85.88222985712824,0,Agent,ATM_32675,11.872646,79.669908,1,8.476
2f958654-e718-49e0-bc3a-c0cccbc81846,2,2026-07-18T05:00:21.251434,5,5,3,0.702,16.006,0.1874,1.0,0,3,0.0,290.0,10,106115.46,-6762.49,112877.95,0,22.494701064714658,85.88222985712824,1,Agent,ATM_32675,11.872646,79.669908,1,7.774
e10569ac-0a21-41dd-ba96-d64c60a3ee51,0,2026-03-17T12:00:00,12,1,1,0.0,0.05,20.0,0.0,0,1,1.0,487.0,487,108477.23,0.0,108477.23,1,12.62645645598624,74.91146107789707,0,Branch,ATM_28383,12.7626,74.974273,0,9.657
e10569ac-0a21-41dd-ba96-d64c60a3ee51,1,2026-03-17T14:34:57.842738,14,1,2,2.583,2.583,0.7744,0.39889379126307073,0,2,0.5,324.0,161,108477.23,0.0,108477.23,1,12.62645645598624,74.91146107789707,0,Branch,ATM_28383,12.7626,74.974273,0,7.075
e10569ac-0a21-41dd-ba96-d64c60a3ee51,2,2026-03-17T15:43:13.021420,15,1,3,1.138,3.72,0.8064,0.42332909933231244,1,3,0.667,434.33,161,27599.27,-80877.96,108477.23,1,12.62645645598624,74.91146107789707,0,Branch,ATM_28383,12.7626,74.974273,0,5.937
e10569ac-0a21-41dd-ba96-d64c60a3ee51,3,2026-03-17T15:43:13.021420,15,1,3,0.0,3.72,0.8064,0.42332909933231244,2,3,0.667,434.33,161,8000.07,-100477.16,108477.23,1,12.62645645598624,74.91146107789707,0,Branch,ATM_28383,12.7626,74.974273,0,5.937
e10569ac-0a21-41dd-ba96-d64c60a3ee51,4,2026-03-17T15:43:13.021420,15,1,3,0.0,3.72,0.8064,0.42332909933231244,3,3,0.667,434.33,161,57707.69,-50769.54,108477.23,1,12.62645645598624,74.91146107789707,0,Branch,ATM_28383,12.7626,74.974273,0,5.937
e10569ac-0a21-41dd-ba96-d64c60a3ee51,5,2026-03-17T15:52:03.516583,15,1,4,0.147,3.868,1.0342,0.6857857481546957,3,3,0.5,628.0,161,87059.41,-21417.82,108477.23,1,12.62645645598624,74.91146107789707,0,Branch,ATM_28383,12.7626,74.974273,0,5.79
e10569ac-0a21-41dd-ba96-d64c60a3ee51,6,2026-03-17T18:14:07.275192,18,1,5,2.368,6.235,0.8019,0.7253665609271331,3,3,0.6,707.6,161,86827.21,-21650.02,108477.23,1,12.62645645598624,74.91146107789707,0,Branch,ATM_28383,12.7626,74.974273,0,3.422
e10569ac-0a21-41dd-ba96-d64c60a3ee51,7,2026-03-17T18:38:31.354735,18,1,6,0.407,6.642,0.9033,0.9926429070800376,3,4,0.667,825.5,161,77911.23,-30566.0,108477.23,1,12.62645645598624,74.91146107789707,0,Branch,ATM_28383,12.7626,74.974273,0,3.015
e10569ac-0a21-41dd-ba96-d64c60a3ee51,8,2026-03-17T19:54:00.812801,19,1,7,1.258,7.9,0.8861,1.0,3,5,0.571,709.0,10,74892.03,-33585.2,108477.23,1,12.62645645598624,74.91146107789707,1,Branch,ATM_28383,12.7626,74.974273,0,1.757
21aa225e-61e8-4191-acf8-4c976c4f4b46,0,2026-01-13T11:00:00,11,1,1,0.0,0.05,20.0,0.8318452960295685,0,1,1.0,795.0,795,43018.34,0.0,43018.34,1,15.419158523267033,84.31077593009934,0,ATM,SBIN0010964,22.808578,73.412869,1,22.154
21aa225e-61e8-4191-acf8-4c976c4f4b46,1,2026-01-14T00:57:37.874493,0,2,2,13.961,13.961,0.1433,0.8721197079060484,0,2,0.5,398.0,1,43018.34,0.0,43018.34,1,15.419158523267033,84.31077593009934,1,ATM,SBIN0010964,22.808578,73.412869,1,8.193
10aed43c-9aea-4b78-8a12-ae8fa4a0f5f9,0,2026-10-13T04:00:00,4,1,1,0.0,0.05,20.0,0.09338359710820682,0,1,0.0,873.0,873,30645.12,0.0,30645.12,0,12.48789126422935,81.10659776656874,0,Other,SBIN0060281,20.727892,70.887552,1,0.25
10aed43c-9aea-4b78-8a12-ae8fa4a0f5f9,1,2026-10-13T04:10:22.086028,4,1,2,0.173,0.173,11.574,1.0,1,2,0.5,441.0,9,2330.66,-28314.46,30645.12,0,12.48789126422935,81.10659776656874,0,Other,SBIN0060281,20.727892,70.887552,1,0.077
10aed43c-9aea-4b78-8a12-ae8fa4a0f5f9,2,2026-10-13T04:10:22.086028,4,1,2,0.0,0.173,11.574,1.0,2,2,0.5,441.0,9,3302.26,-27342.86,30645.12,0,12.48789126422935,81.10659776656874,0,Other,SBIN0060281,20.727892,70.887552,1,0.077
10aed43c-9aea-4b78-8a12-ae8fa4a0f5f9,3,2026-10-13T04:10:22.086028,4,1,2,0.0,0.173,11.574,1.0,3,2,0.5,441.0,9,25012.2,-5632.92,30645.12,0,12.48789126422935,81.10659776656874,1,Other,SBIN0060281,20.727892,70.887552,1,0.077
4d18a79e-b6dd-4301-b859-7d41e3406e04,0,2026-09-22T03:00:00,3,1,1,0.0,0.05,20.0,0.421522326517914,0,1,1.0,1366.0,1366,194951.9,0.0,194951.9,1,27.555550792865873,78.80082866887614,0,ATM,ATM_42719,27.459422,78.905213,0,0.25
4d18a79e-b6dd-4301-b859-7d41e3406e04,1,2026-09-22T03:08:59.057880,3,1,2,0.15,0.15,13.3566,1.0,0,2,1.0,687.0,8,194951.9,0.0,194951.9,1,27.555550792865873,78.80082866887614,1,ATM,ATM_42719,27.459422,78.905213,0,0.1
f1cb98d7-b5d6-4a0a-9b9d-87391992a104,0,2026-05-29T03:00:00,3,4,1,0.0,0.05,20.0,0.4696812740753447,0,1,1.0,25.0,25,55066.3,0.0,55066.3,1,26.280272298068397,84.65205613698294,0,ATM,ATM_43849,20.926642,85.122349,0,4.277
f1cb98d7-b5d6-4a0a-9b9d-87391992a104,1,2026-05-29T06:09:26.732731,6,4,2,3.157,3.157,0.6334,1.0,1,2,0.5,18.5,12,9785.72,-45280.58,55066.3,1,26.280272298068397,84.65205613698294,0,ATM,ATM_43849,20.926642,85.122349,0,1.119
f1cb98d7-b5d6-4a0a-9b9d-87391992a104,2,2026-05-29T06:09:26.732731,6,4,2,0.0,3.157,0.6334,1.0,2,2,0.5,18.5,12,10807.8,-44258.5,55066.3,1,26.280272298068397,84.65205613698294,0,ATM,ATM_43849,20.926642,85.122349,0,1.119
f1cb98d7-b5d6-4a0a-9b9d-87391992a104,3,2026-05-29T06:09:26.732731,6,4,2,0.0,3.157,0.6334,1.0,3,2,0.5,18.5,12,34472.78,-20593.52,55066.3,1,26.280272298068397,84.65205613698294,1,ATM,ATM_43849,20.926642,85.122349,0,1.119
f7a4b645-80e2-4d8e-bea7-ee3d34f7c1ff,0,2026-09-15T09:00:00,9,1,1,0.0,0.05,20.0,0.3318872602648753,0,1,1.0,44.0,44,71202.15,0.0,71202.15,1,11.024973006729814,77.48179596476922,0,UPI,ATM_42906,11.064674,78.01035,0,1.613
f7a4b645-80e2-4d8e-bea7-ee3d34f7c1ff,1,2026-09-15T09:39:26.395260,9,1,2,0.657,0.657,3.0426,0.7376648715154475,0,2,1.0,315.5,44,71202.15,0.0,71202.15,1,11.024973006729814,77.48179596476922,0,UPI,ATM_42906,11.064674,78.01035,0,0.956
f7a4b645-80e2-4d8e-bea7-ee3d34f7c1ff,2,2026-09-15T09:53:09.413567,9,1,3,0.229,0.886,3.3862,0.7884939649629203,0,2,1.0,212.0,5,68373.38,-2828.77,71202.15,1,11.024973006729814,77.48179596476922,1,UPI,ATM_42906,11.064674,78.01035,0,0.727
3ca03bac-4f2d-4884-87b5-da3b0289ad9c,0,2026-02-28T02:00:00,2,5,1,0.0,0.05,20.0,0.36375144709634744,0,1,0.0,474.0,474,50869.2,0.0,50869.2,0,16.562444711704064,82.88850484158252,0,Branch,ATM_967,16.552919,82.344109,0,21.319
